elapsed_s,kbps,pps
3588.0,987.8,506.0
3590.0,987.1,505.7
3594.0,989.3,506.8
3596.0,988.2,506.2
3598.0,988.6,506.5
3602.0,986.6,505.4
3606.0,989.3,506.8
3610.0,988.0,506.2
3614.0,978.6,501.4
3618.0,987.3,505.8
3622.0,989.6,507.0
3626.0,987.7,506.0
3630.0,988.5,506.4
3634.0,988.4,506.3
3636.0,988.0,506.2
3638.0,986.3,505.3
3642.0,988.8,506.6
3646.0,988.0,506.1
3650.0,988.1,506.2
3654.0,987.8,506.1
3656.0,989.5,506.9
3660.0,988.3,506.3
3664.0,988.4,506.3
3666.0,983.6,503.9
3670.0,988.1,506.2
3674.0,989.9,507.1
3676.0,987.0,505.6
3678.0,988.8,506.6
3682.0,988.5,506.4
3684.0,987.6,505.9
3688.0,987.9,506.1
3692.0,986.6,505.5
3696.0,988.5,506.4
3700.0,988.6,506.5
3702.0,989.2,506.8
3704.0,988.0,506.1
3708.0,986.4,505.3
3710.0,991.1,507.7
3714.0,986.6,505.4
3716.0,963.8,493.8
3720.0,978.5,501.3
3724.0,986.4,505.3
3726.0,983.6,503.9
3730.0,991.0,507.7
3734.0,989.0,506.7
3738.0,987.1,505.7
3742.0,988.9,506.6
3746.0,988.0,506.2
3748.0,989.4,506.8
3752.0,987.6,506.0
3756.0,985.9,505.1
3760.0,989.1,506.7
3764.0,987.5,505.9
3768.0,988.8,506.6
3772.0,988.0,506.1
3776.0,987.3,505.8
3780.0,986.1,505.2
3782.0,991.9,508.1
3786.0,988.6,506.4
3790.0,988.4,506.3
3794.0,987.3,505.8
3798.0,987.9,506.1
3802.0,984.8,504.5
