elapsed_s,kbps,pps
7810.0,976.2,500.1
7812.0,975.7,499.9
7814.0,975.9,499.9
7816.1,977.5,500.8
7820.0,976.1,500.0
7822.0,976.3,500.2
7824.1,976.9,500.5
7826.1,974.0,499.0
7830.0,977.3,500.7
7832.1,975.5,499.7
7836.1,976.1,500.1
7840.0,977.0,500.5
7842.0,973.9,498.9
7846.0,977.1,500.5
7848.1,976.0,500.0
7850.1,975.0,499.5
7854.0,977.0,500.5
7856.0,974.8,499.4
7858.0,977.6,500.8
7862.1,975.5,499.7
7866.0,976.9,500.5
7870.0,976.3,500.2
7874.0,976.2,500.1
7876.0,974.8,499.4
7880.1,977.0,500.5
7882.1,975.9,499.9
7886.1,976.2,500.1
7890.0,975.5,499.8
7892.1,971.9,497.9
7896.0,976.8,500.4
7900.1,977.5,500.8
7904.1,974.6,499.3
7908.0,978.9,501.5
7910.0,976.6,500.3
7912.1,972.1,498.0
7916.0,978.3,501.2
7918.1,975.3,499.7
7920.1,977.2,500.6
7924.0,976.3,500.2
7928.0,976.3,500.2
7930.1,976.9,500.5
7934.0,975.7,499.9
7936.1,977.0,500.5
7940.0,975.8,499.9
7944.1,974.2,499.1
7948.1,978.8,501.4
7952.0,976.4,500.2
7954.1,976.0,500.0
7958.0,976.3,500.2
7962.0,976.8,500.4
7966.1,975.8,499.9
7970.0,974.5,499.2
7972.1,980.5,502.3
7976.0,976.2,500.1
7980.0,975.9,499.9
7982.0,976.2,500.1
7986.0,976.0,500.0
7988.1,977.7,500.9
7992.0,977.2,500.6
7994.0,974.0,499.0
7998.0,976.7,500.3
8000.0,974.2,499.1
8002.0,978.7,501.4
8006.0,976.0,500.0
8008.0,974.4,499.2
8010.0,978.6,501.3
8012.1,974.4,499.2
8016.0,977.3,500.7
8018.0,973.7,498.8
8020.1,974.6,499.3
8024.0,978.9,501.5
8028.1,975.4,499.7
8032.0,977.0,500.5
8034.1,975.1,499.6
8038.0,976.8,500.4
8040.0,976.1,500.1
8044.1,976.1,500.0
8046.1,976.7,500.4
8050.0,977.0,500.5
8052.0,972.7,498.3
8056.0,977.3,500.7
8058.0,968.1,496.0
8060.1,984.4,504.3
8064.0,976.7,500.4
8066.0,975.8,499.9
8070.0,976.0,500.0
8072.0,976.5,500.2
8074.1,975.8,499.9
8078.0,977.5,500.8
8082.0,975.2,499.6
8086.0,976.8,500.4
8088.0,976.3,500.1
8092.0,976.8,500.4
8094.1,975.4,499.7
8098.0,976.5,500.3
8102.0,976.6,500.3
8104.0,975.6,499.8
8106.1,977.3,500.7
8110.1,976.2,500.1
8114.1,973.0,498.5
8118.0,979.2,501.7
8120.0,975.0,499.5
8122.1,975.3,499.6
8126.1,977.4,500.7
8130.0,976.3,500.1
8134.0,975.9,499.9
8136.1,976.1,500.1
8138.1,977.9,501.0
8142.0,975.1,499.5
8146.1,977.3,500.6
8150.1,974.7,499.3
8154.1,978.1,501.1
8158.0,976.4,500.2
8162.0,976.4,500.2
8164.1,971.7,497.8
8168.0,977.6,500.8
8172.0,976.5,500.2
8174.1,977.7,500.9
8178.1,975.0,499.5
8182.0,977.7,500.9
8184.1,973.4,498.7
8188.1,972.7,498.3
8192.1,980.5,502.3
8196.0,975.8,499.9
8200.1,977.4,500.7
8204.1,973.3,498.6
8208.1,978.5,501.3
8212.0,976.7,500.3
8214.0,975.2,499.6
8218.1,975.9,500.0
8220.1,977.1,500.5
8222.1,976.0,500.0
8226.0,976.1,500.1
8228.1,975.6,499.8
8232.1,974.7,499.3
8236.1,976.8,500.4
8238.1,975.7,499.9
8242.1,977.5,500.8
8246.0,975.9,499.9
8248.1,975.8,499.9
8252.0,976.7,500.4
8254.1,974.8,499.4
8258.0,977.4,500.7
8262.0,976.0,500.0
8264.1,976.8,500.4
8268.0,976.0,500.0
8270.1,975.5,499.8
8274.0,976.2,500.1
8276.0,975.5,499.7
8278.1,978.1,501.1
8282.0,976.3,500.1
8286.0,976.9,500.4
8288.0,975.2,499.6
8290.1,976.6,500.3
8294.0,975.6,499.8
8298.0,976.7,500.4
8302.1,976.3,500.1
8306.1,976.4,500.2
8310.0,976.5,500.3
8314.0,975.5,499.7
8316.0,977.3,500.7
8318.0,976.1,500.0
8320.1,976.3,500.2
8324.0,976.6,500.3
8326.0,976.6,500.3
8328.1,974.9,499.4
8332.1,976.8,500.4
8336.1,976.2,500.1
8340.0,976.4,500.2
8342.0,970.1,497.0
8346.0,978.7,501.4
8348.0,977.7,500.9
8350.1,975.6,499.8
8352.1,975.8,499.9
8354.1,971.9,497.9
8358.0,977.4,500.7
8360.1,979.4,501.7
8364.0,975.2,499.6
8366.0,976.0,500.0
8370.1,977.4,500.7
8374.0,975.1,499.5
8376.1,974.8,499.4
8380.0,977.9,501.0
8384.0,975.9,499.9
8386.1,976.2,500.1
8390.1,975.9,500.0
8394.0,977.1,500.6
8396.1,975.6,499.8
8400.1,976.5,500.3
8402.1,974.9,499.4
8406.1,973.5,498.7
8408.1,984.1,504.1
8412.1,975.0,499.5
8416.0,975.6,499.8
8418.1,978.8,501.4
8422.0,973.8,498.9
8424.1,976.9,500.5
8428.0,978.3,501.2
8432.0,976.6,500.3
8434.0,975.7,499.9
8436.1,972.4,498.2
8438.1,976.6,500.3
8442.0,977.9,501.0
8446.0,977.2,500.6
8448.1,975.0,499.5
8452.0,977.3,500.7
8456.0,975.7,499.9
8458.0,974.8,499.4
8460.0,976.9,500.4
8464.0,976.7,500.3
8466.0,976.0,500.0
8470.0,976.0,500.0
8474.1,975.5,499.7
8478.1,973.9,498.9
8482.0,978.8,501.4
8484.1,978.2,501.1
8488.0,975.7,499.8
8490.1,975.3,499.7
8494.1,975.9,500.0
8498.1,977.0,500.5
8500.1,974.3,499.1
8504.0,976.6,500.3
8506.1,976.9,500.5
8510.0,975.8,499.9
8514.0,975.0,499.5
8518.0,976.7,500.4
8522.0,977.0,500.5
8524.1,975.5,499.8
8528.0,976.9,500.5
8530.1,973.0,498.5
8534.0,978.0,501.0
8536.1,973.9,498.9
8538.1,941.0,482.1
8542.1,940.6,481.9
8546.0,976.1,500.0
8550.1,976.8,500.4
8552.1,976.2,500.1
8554.1,972.7,498.3
8558.1,977.7,500.8
8560.1,977.2,500.6
8562.1,975.8,499.9
8566.0,975.7,499.8
8568.0,977.0,500.5
8570.1,978.1,501.1
8574.0,976.9,500.5
8576.1,975.6,499.8
8580.0,974.0,499.0
8582.0,978.9,501.5
8586.0,976.8,500.4
8590.0,976.2,500.1
8592.0,977.0,500.5
8596.0,974.6,499.3
8600.0,950.7,487.0
8604.0,976.4,500.2
8606.0,973.4,498.7
8608.1,979.3,501.7
8610.1,972.6,498.2
8612.1,979.1,501.6
8614.1,973.3,498.6
8618.0,977.6,500.8
8622.1,975.8,499.9
8626.0,976.3,500.1
8628.0,977.1,500.6
8630.1,976.1,500.0
8634.0,975.8,499.9
8636.0,978.3,501.2
8640.0,975.9,499.9
8642.0,972.2,498.1
8646.0,977.9,501.0
8650.0,976.8,500.4
8652.0,974.8,499.4
8656.0,976.7,500.4
8660.0,949.2,486.3
8662.0,976.0,500.0
8664.1,975.2,499.6
8668.0,976.4,500.2
8670.1,977.3,500.7
8674.0,976.7,500.4
8676.0,975.8,499.9
8680.0,976.2,500.1
8682.1,973.2,498.6
8686.1,977.7,500.9
8688.1,975.3,499.6
8692.0,976.1,500.0
8694.0,976.4,500.2
8698.0,974.8,499.4
8700.1,978.3,501.2
8702.1,978.3,501.2
8706.1,976.1,500.1
8710.0,975.3,499.7
8714.0,976.6,500.3
8716.0,973.1,498.5
8720.0,977.3,500.7
8724.1,976.7,500.4
8726.1,975.9,500.0
8730.0,977.1,500.6
8732.1,976.1,500.1
8736.1,975.5,499.8
8738.1,977.6,500.8
8742.0,976.0,500.0
8744.1,976.8,500.4
8748.0,975.5,499.7
8750.1,975.5,499.7
8752.1,976.7,500.4
8756.0,976.7,500.4
8758.0,976.0,500.0
8762.0,976.6,500.3
8766.1,975.7,499.9
8770.0,976.3,500.1
8772.0,973.0,498.5
8774.0,979.8,502.0
8778.0,974.6,499.3
8782.0,976.9,500.5
8784.1,977.1,500.6
8788.0,975.7,499.8
8790.0,975.9,499.9
8792.1,976.4,500.2
8796.1,976.7,500.4
8800.0,976.2,500.1
8802.0,972.7,498.3
8804.1,979.4,501.7
8806.1,976.7,500.4
8810.0,976.5,500.3
8812.1,975.5,499.8
8816.0,976.6,500.3
8818.0,976.4,500.2
8820.1,975.7,499.8
8824.0,976.5,500.3
8826.1,976.1,500.1
8830.0,974.5,499.2
8832.1,979.1,501.6
8836.1,977.2,500.6
8840.1,975.5,499.7
8844.0,976.2,500.1
8848.1,977.0,500.5
8852.1,976.1,500.0
8856.1,974.1,499.0
8860.0,977.2,500.6
8862.0,977.8,500.9
8864.1,976.5,500.2
8868.1,975.0,499.5
8872.1,977.0,500.5
8876.0,976.8,500.4
8878.0,976.4,500.2
8882.0,976.9,500.5
8884.0,974.4,499.2
8888.0,976.1,500.0
8890.1,976.7,500.4
8894.0,977.0,500.5
8898.0,975.9,499.9
8902.1,975.1,499.5
8906.0,977.1,500.6
8910.1,975.0,499.5
8914.0,977.7,500.9
8916.0,976.5,500.3
8918.0,976.7,500.4
8920.0,976.4,500.2
8924.0,974.2,499.1
8928.0,976.9,500.5
8932.0,977.1,500.6
8934.0,976.3,500.1
8936.1,975.3,499.6
8940.0,977.2,500.6
8944.0,975.7,499.8
8946.0,977.2,500.6
8948.1,975.6,499.8
8952.0,977.3,500.7
8954.1,974.3,499.1
8958.0,976.0,500.0
8960.0,979.0,501.6
8964.0,975.8,499.9
8966.0,975.6,499.8
8970.0,976.5,500.3
8974.0,976.5,500.3
8976.1,973.7,498.8
8980.0,973.1,498.5
8982.0,982.7,503.4
8984.0,978.5,501.3
8986.1,975.2,499.6
8990.1,976.0,500.0
8994.0,977.2,500.6
8996.0,975.3,499.6
8998.1,974.4,499.2
9000.1,977.6,500.8
9002.1,971.1,497.5
9006.0,979.7,501.9
9008.1,975.6,499.8
9012.0,975.7,499.9
9014.1,976.1,500.1
9018.0,976.8,500.4
9020.0,976.9,500.4
9024.0,976.5,500.3
9028.0,976.2,500.1
9030.0,975.4,499.7
9032.1,974.3,499.1
9036.0,976.8,500.4
9038.1,976.4,500.2
9042.1,977.7,500.9
9044.1,973.8,498.9
9048.0,976.3,500.2
9052.0,976.4,500.2
9054.0,976.9,500.4
9058.0,977.1,500.6
9060.1,975.5,499.7
9062.1,976.8,500.4
9066.1,975.2,499.6
9070.0,977.0,500.5
9072.1,976.4,500.2
9076.1,976.0,500.0
9078.1,975.0,499.5
9080.1,977.2,500.6
9084.0,976.6,500.3
9086.1,976.3,500.2
9090.0,976.7,500.4
9092.0,976.4,500.2
9094.1,976.6,500.3
9096.1,975.9,500.0
9100.1,975.6,499.8
9104.0,977.0,500.5
9108.0,975.3,499.6
9112.0,976.7,500.4
9114.1,973.6,498.8
9118.0,977.6,500.8
9120.0,977.1,500.6
9122.1,975.7,499.8
9126.0,976.1,500.0
9128.0,976.9,500.5
9130.0,972.2,498.0
9134.0,977.9,501.0
9136.1,976.4,500.2
9140.0,976.9,500.4
9142.0,974.7,499.3
9144.0,977.7,500.9
9148.0,975.8,499.9
9150.1,975.9,499.9
9154.0,975.9,500.0
9156.0,975.7,499.9
9160.0,977.1,500.6
9162.1,967.6,495.7
9166.0,980.4,502.3
9168.1,975.1,499.5
9172.0,977.6,500.8
9174.0,975.0,499.5
9178.0,976.5,500.2
9180.0,976.3,500.2
9182.0,977.0,500.5
9186.0,975.5,499.7
9188.1,975.7,499.9
9190.1,975.2,499.6
9194.1,976.8,500.4
9198.1,974.7,499.3
9202.0,949.9,486.6
9204.0,978.0,501.0
9206.1,975.1,499.5
9210.0,976.7,500.4
9212.1,975.1,499.5
9216.0,976.5,500.2
9218.0,976.8,500.4
9222.0,975.8,499.9
9226.0,976.0,500.0
9228.0,973.8,498.9
9230.0,979.5,501.8
9232.1,975.5,499.8
9236.0,976.6,500.3
9238.1,976.1,500.1
9242.1,976.1,500.1
9246.1,975.9,500.0
9250.0,976.6,500.3
9252.0,977.4,500.7
9254.1,975.3,499.6
9258.0,977.0,500.5
9262.0,974.5,499.2
9264.1,979.7,501.9
9268.1,975.4,499.7
9270.1,975.1,499.5
9274.1,977.1,500.5
9278.0,976.0,500.0
9280.1,977.1,500.6
9282.1,975.6,499.8
9286.0,976.2,500.1
9288.0,977.0,500.5
9292.1,974.9,499.4
9296.0,977.5,500.8
9298.0,976.8,500.4
9302.0,975.7,499.8
9306.0,976.4,500.2
9308.1,975.8,499.9
9312.0,976.7,500.4
9314.1,975.6,499.8
9316.1,975.6,499.8
9320.0,977.0,500.5
9322.0,976.0,500.0
9324.1,975.4,499.7
9328.0,975.7,499.8
9330.0,978.1,501.1
9334.0,975.1,499.5
9336.1,973.1,498.5
9340.1,978.3,501.2
9344.1,976.4,500.2
9346.1,974.5,499.2
9350.0,977.4,500.7
9352.1,976.3,500.1
9356.0,975.7,499.9
9358.0,976.1,500.1
9362.0,976.3,500.1
9364.1,976.4,500.2
9366.1,975.6,499.8
9368.1,976.9,500.5
9372.0,975.6,499.8
9376.0,976.5,500.3
9378.0,976.1,500.0
9382.1,976.0,500.0
9386.1,974.3,499.1
9390.0,978.5,501.3
9394.0,976.2,500.1
9398.0,975.3,499.6
9400.0,978.5,501.3
9402.1,977.1,500.6
9406.0,976.1,500.1
9408.1,976.1,500.0
9412.0,976.4,500.2
9414.0,975.9,499.9
9416.0,976.3,500.2
9420.0,975.7,499.9
9422.1,977.1,500.5
9426.0,976.7,500.4
9428.1,974.4,499.2
9432.1,977.2,500.6
9436.0,975.1,499.5
9438.0,978.4,501.2
9442.1,976.8,500.4
9444.1,969.8,496.8
9448.1,979.3,501.7
9452.1,976.6,500.3
9456.1,976.2,500.1
9460.1,975.9,499.9
9464.0,977.0,500.5
9468.0,974.7,499.4
9472.0,977.9,501.0
9474.1,974.9,499.4
9478.0,976.3,500.1
9482.0,976.0,500.0
9486.0,976.7,500.4
9490.0,977.3,500.7
9492.1,974.3,499.1
9494.1,977.5,500.7
9498.1,976.1,500.0
9502.1,949.4,486.4
9506.0,975.3,499.6
9510.0,976.9,500.5
9512.1,972.0,498.0
9516.0,978.4,501.2
9520.0,976.3,500.2
9524.0,976.1,500.0
9526.0,973.4,498.6
9528.0,980.3,502.2
9532.0,976.4,500.2
9534.0,974.1,499.0
9536.1,978.1,501.1
9540.0,975.8,499.9
9544.0,976.5,500.3
9546.1,976.1,500.0
9550.0,976.7,500.4
9554.0,975.6,499.8
9558.0,976.3,500.2
9560.0,976.2,500.1
9562.0,975.4,499.7
9566.1,976.9,500.5
9568.1,976.3,500.1
9572.0,975.7,499.8
9574.0,976.8,500.4
9578.0,975.5,499.7
9580.1,977.0,500.5
9584.0,975.8,499.9
9588.0,975.6,499.8
9590.0,977.3,500.7
9594.0,976.2,500.1
9596.0,976.8,500.4
9600.1,976.4,500.2
9604.0,976.7,500.4
9606.1,972.7,498.3
9610.0,977.8,500.9
9614.0,976.1,500.0
9616.0,976.6,500.3
9618.0,976.8,500.4
9622.0,975.6,499.8
9624.1,976.6,500.3
9628.1,975.8,499.9
9630.1,978.0,501.0
9634.1,975.6,499.8
9636.1,977.9,501.0
9640.0,976.2,500.1
9642.0,976.0,500.0
9644.1,975.8,499.9
9646.1,975.7,499.8
9650.0,974.7,499.3
9652.1,977.8,500.9
9656.1,977.2,500.6
9660.0,976.9,500.5
9662.1,974.6,499.3
9666.0,976.1,500.0
9668.0,977.8,500.9
9670.1,975.3,499.6
9674.1,976.9,500.5
9678.0,974.8,499.4
9680.0,978.4,501.2
9682.0,976.3,500.1
9684.1,973.0,498.4
9688.1,977.6,500.8
9692.1,976.2,500.1
9696.1,975.3,499.6
9700.0,976.8,500.4
9704.0,976.4,500.2
9706.0,975.6,499.8
9708.1,977.2,500.6
9712.0,975.8,499.9
9716.1,975.8,499.9
9720.1,976.9,500.4
9724.0,976.4,500.2
9728.0,976.3,500.1
9730.0,975.8,499.9
9734.0,975.2,499.6
9736.1,976.4,500.2
9740.1,976.1,500.0
9744.0,975.9,499.9
9746.0,976.2,500.1
9750.1,974.2,499.1
9754.0,978.8,501.4
9758.1,975.6,499.8
9762.1,975.9,499.9
9766.0,975.2,499.6
9768.0,974.0,499.0
9772.0,977.8,500.9
9774.1,974.7,499.3
9778.0,975.6,499.8
9780.1,978.2,501.1
9784.0,975.6,499.8
9786.0,976.2,500.1
9788.0,977.1,500.5
9792.0,975.8,499.9
9796.0,977.2,500.6
9798.1,973.9,498.9
9802.1,975.3,499.7
9806.1,976.4,500.2
9810.0,977.1,500.5
9812.0,975.9,499.9
9816.1,974.4,499.2
9820.1,977.7,500.9
9824.1,976.2,500.1
9828.0,975.4,499.7
9832.0,977.2,500.6
9834.0,974.6,499.3
9838.0,976.0,500.0
9840.1,977.4,500.7
9844.1,976.3,500.2
9846.1,974.3,499.1
9848.1,976.4,500.2
9852.0,972.4,498.2
9856.1,977.0,500.5
9860.0,978.4,501.2
9864.0,975.7,499.9
9868.1,973.7,498.8
9872.0,979.2,501.7
9876.0,975.4,499.7
9878.1,977.9,501.0
9882.0,975.3,499.6
9884.0,976.9,500.5
9888.1,975.8,499.9
9892.0,976.8,500.4
9896.0,975.2,499.6
9898.0,976.2,500.1
9900.0,975.9,500.0
9902.1,974.8,499.4
9906.1,977.6,500.8
9908.1,974.5,499.2
9912.1,976.8,500.4
9916.1,975.7,499.8
9920.1,976.2,500.1
9924.1,975.5,499.7
9928.0,976.4,500.2
9930.1,976.1,500.1
9934.0,975.1,499.5
9936.1,979.0,501.5
9940.0,975.7,499.8
9942.0,976.4,500.2
9944.1,976.8,500.4
9948.0,975.5,499.7
9950.0,976.6,500.3
9954.0,976.3,500.2
9956.1,975.1,499.6
9960.0,976.6,500.3
9964.1,974.9,499.5
9968.1,977.0,500.5
9972.0,976.2,500.1
9974.1,975.2,499.6
9978.0,977.2,500.6
9980.1,975.2,499.6
9984.1,976.6,500.3
9988.1,975.7,499.8
9992.0,976.3,500.1
9996.1,976.4,500.2
10000.1,975.8,499.9
10004.0,977.2,500.6
10006.1,974.1,499.1
10010.1,976.4,500.2
10014.0,976.5,500.2
10016.1,966.4,495.1
10020.0,981.3,502.7
10022.1,976.4,500.2
10026.1,974.3,499.1
10028.1,979.2,501.6
10032.0,976.9,500.5
10036.0,975.7,499.8
10040.0,975.7,499.8
10044.1,976.6,500.3
10048.0,976.2,500.1
10050.0,922.0,472.3
10054.0,976.0,500.0
10056.0,974.8,499.4
10058.1,973.3,498.6
10062.0,977.7,500.9
10066.0,975.2,499.6
10068.1,979.8,502.0
10070.1,974.9,499.4
10074.1,976.7,500.4
10078.0,975.2,499.6
10080.1,977.6,500.8
10084.1,976.8,500.4
10088.1,975.9,499.9
10092.0,976.6,500.3
10096.1,974.6,499.3
10100.0,971.4,497.7
10104.0,980.7,502.4
10106.1,978.9,501.5
10110.0,975.6,499.8
10112.1,975.5,499.7
10116.0,976.7,500.4
10118.1,976.4,500.2
10122.1,976.8,500.4
10126.0,976.6,500.3
10130.1,975.8,499.9
10134.0,975.7,499.9
10136.1,977.3,500.7
10140.1,976.0,500.0
10142.1,975.5,499.8
10146.1,975.0,499.5
10150.1,976.7,500.4
10154.1,977.0,500.5
10156.1,976.7,500.3
10160.1,976.2,500.1
10164.0,975.7,499.8
10166.0,976.1,500.0
10170.0,976.5,500.2
10174.1,976.1,500.1
10178.0,976.9,500.5
10182.0,975.4,499.7
10186.1,977.1,500.6
10190.0,975.8,499.9
10192.0,975.4,499.7
10194.1,976.3,500.1
10198.1,976.5,500.3
10202.0,976.0,500.0
10206.0,976.2,500.1
10208.1,977.7,500.9
10212.0,975.6,499.8
10214.1,974.2,499.1
10216.1,977.9,501.0
10218.1,978.5,501.3
10222.0,975.8,499.9
10224.1,976.0,500.0
10228.0,976.9,500.5
10230.1,975.2,499.6
10234.0,976.0,500.0
10238.0,976.5,500.3
10240.0,973.1,498.5
10244.0,977.4,500.7
10246.0,977.6,500.8
10250.0,975.1,499.5
10254.0,976.1,500.1
10256.0,977.5,500.8
10258.0,975.3,499.6
10262.0,976.7,500.4
10266.0,975.6,499.8
10268.0,976.5,500.3
10272.0,976.4,500.2
10276.0,976.0,500.0
10278.1,976.2,500.1
10282.1,976.2,500.1
10286.0,976.8,500.4
10288.1,975.6,499.8
10292.0,975.8,499.9
10294.0,976.9,500.5
10298.0,976.9,500.4
10302.0,976.0,500.0
10304.1,973.9,498.9
10306.1,976.8,500.4
10310.1,976.4,500.2
10314.1,977.6,500.8
10318.0,974.8,499.4
10320.0,977.9,501.0
10324.0,976.2,500.1
10326.0,975.4,499.7
10328.1,972.9,498.4
10332.1,977.9,501.0
10336.0,976.1,500.0
10340.0,977.0,500.5
10344.0,976.5,500.3
10346.0,975.3,499.6
10350.1,976.9,500.5
10354.0,976.7,500.3
10356.0,975.3,499.6
10358.0,976.7,500.4
10362.1,975.5,499.7
10366.0,976.5,500.2
10368.1,975.1,499.5
10372.0,977.6,500.8
10374.0,974.8,499.4
10378.0,976.8,500.4
10382.0,974.8,499.4
10384.0,978.5,501.3
10388.0,976.4,500.2
10390.0,975.1,499.5
10392.1,975.8,499.9
10396.0,976.2,500.1
10398.1,977.8,500.9
10402.0,975.5,499.8
10404.0,976.9,500.5
10406.0,974.1,499.1
10410.0,977.4,500.7
10414.0,975.9,500.0
10416.0,976.3,500.2
10420.1,975.9,499.9
10424.1,977.3,500.6
10428.0,975.1,499.5
10430.1,973.9,498.9
10434.1,977.6,500.8
10436.1,976.3,500.2
10440.1,976.3,500.2
10442.1,975.4,499.7
10446.1,976.4,500.2
10450.0,975.2,499.6
10452.1,978.9,501.5
10456.1,975.5,499.7
10460.0,974.9,499.4
10464.1,978.4,501.2
10468.0,975.1,499.5
10470.0,978.0,501.0
10472.1,975.0,499.5
10476.0,977.0,500.5
10478.0,974.8,499.4
10480.1,977.5,500.8
10484.1,974.8,499.4
10488.1,977.1,500.6
10492.0,975.3,499.7
10496.0,977.0,500.5
10500.1,976.4,500.2
10504.0,977.0,500.5
10506.0,973.2,498.6
10510.0,976.3,500.1
10512.1,977.1,500.6
10516.1,976.0,500.0
10520.0,975.7,499.8
10524.0,977.3,500.7
10528.0,976.5,500.3
10530.0,974.8,499.4
10534.1,977.3,500.7
10538.1,974.7,499.3
10542.1,976.9,500.5
10546.0,976.2,500.1
10548.0,975.3,499.6
10550.0,974.5,499.3
10554.0,977.8,500.9
10556.0,975.7,499.9
10558.1,977.0,500.5
10562.0,975.0,499.5
10566.0,977.2,500.6
10568.1,974.1,499.0
10572.1,973.4,498.6
10576.1,979.9,502.0
10580.1,973.9,498.9
10584.0,978.2,501.2
10586.1,974.7,499.3
10590.1,971.5,497.7
10594.0,981.0,502.6
10596.1,974.2,499.1
10600.0,976.7,500.4
10602.0,974.8,499.4
10606.1,976.9,500.5
10610.0,976.3,500.2
10612.0,976.8,500.4
10616.0,976.3,500.2
10618.1,974.2,499.1
10620.1,978.2,501.1
10624.0,975.0,499.5
10626.1,979.2,501.6
10630.0,975.6,499.8
10632.1,976.8,500.4
10636.1,975.8,499.9
10638.1,977.2,500.6
10642.0,975.2,499.6
10644.0,975.3,499.6
10646.1,977.6,500.8
10650.0,976.1,500.0
10652.0,976.9,500.4
10654.1,975.9,499.9
10658.0,976.3,500.1
10660.1,975.7,499.9
10664.0,975.4,499.7
10666.0,978.0,501.0
10668.0,975.9,499.9
10672.1,975.7,499.8
10676.0,972.3,498.1
10678.0,983.2,503.7
10680.0,976.1,500.0
10682.0,975.9,499.9
10686.0,975.5,499.8
10688.1,977.0,500.5
10692.0,975.1,499.5
10694.0,979.6,501.8
10698.0,975.1,499.5
10700.1,973.4,498.7
10704.0,978.4,501.2
10708.0,975.6,499.8
10712.0,975.8,499.9
10714.1,977.5,500.8
10718.0,976.0,500.0
10720.1,977.6,500.8
10722.1,970.8,497.3
10726.1,978.2,501.1
10728.1,977.1,500.6
10732.0,976.1,500.0
10734.1,974.9,499.5
10738.1,976.9,500.5
10742.0,975.4,499.7
10744.1,978.7,501.4
10748.1,975.4,499.7
10752.0,977.0,500.5
10754.0,975.0,499.5
10758.0,976.5,500.3
10762.0,976.2,500.1
10764.0,974.3,499.1
10766.1,975.7,499.9
10770.1,977.2,500.6
10774.1,973.7,498.8
10778.0,977.9,501.0
10780.1,975.6,499.8
10784.0,976.2,500.1
10786.0,975.7,499.8
10788.1,976.9,500.4
10792.0,977.0,500.5
10794.1,975.4,499.7
10796.1,972.4,498.1
10800.0,977.7,500.9
10802.1,974.8,499.4
10806.0,976.7,500.3
10810.0,977.6,500.8
10812.0,976.3,500.1
10814.0,974.9,499.4
10816.0,975.5,499.8
10818.1,977.7,500.9
10822.0,948.9,486.1
10826.0,976.4,500.2
10828.1,973.7,498.8
10830.1,978.1,501.1
10834.1,974.6,499.3
10838.0,976.3,500.2
10842.1,976.1,500.1
10846.0,977.6,500.8
10848.0,976.2,500.1
10852.0,976.3,500.2
10854.0,977.2,500.6
10856.0,976.0,500.0
10858.0,974.8,499.4
10860.1,977.7,500.9
10864.0,976.2,500.1
10866.0,975.3,499.6
10868.1,976.9,500.5
10870.1,976.4,500.2
10874.0,976.4,500.2
10876.0,975.2,499.6
10880.0,976.7,500.4
10882.1,972.9,498.4
10886.0,975.4,499.7
10888.0,979.6,501.8
10892.1,976.4,500.2
10896.0,975.0,499.5
10898.0,977.5,500.8
10900.0,976.3,500.2
10902.1,976.5,500.3
10904.1,974.8,499.4
10908.1,976.8,500.4
10912.1,975.6,499.8
10914.1,975.6,499.8
10918.0,977.2,500.6
10920.1,971.4,497.6
10922.1,980.1,502.1
10926.1,976.2,500.1
10928.1,976.8,500.4
10932.1,976.2,500.1
10936.1,974.3,499.1
10940.0,977.8,500.9
10942.1,974.4,499.2
10946.0,976.6,500.3
10948.0,976.2,500.1
10950.1,977.3,500.7
10954.0,975.3,499.7
10956.1,976.2,500.1
10960.0,974.4,499.2
10962.0,979.0,501.6
10964.0,977.9,501.0
10966.0,975.0,499.5
10968.1,974.8,499.4
10972.0,977.2,500.6
10976.0,975.1,499.5
10978.0,977.3,500.7
10980.1,972.2,498.1
10984.0,978.7,501.4
10986.1,976.1,500.1
10990.0,975.4,499.7
10994.0,976.8,500.4
10996.1,975.8,499.9
11000.0,975.1,499.5
11004.0,975.2,499.6
11006.0,981.3,502.7
11008.1,974.7,499.3
11012.0,976.2,500.1
11016.0,976.4,500.2
11018.1,976.3,500.2
11022.0,976.8,500.4
11024.0,974.2,499.1
11028.0,975.9,500.0
11032.0,976.3,500.1
11034.0,978.0,501.0
11036.0,974.5,499.3
11040.0,975.8,499.9
11042.1,977.1,500.6
11046.1,976.2,500.1
11050.0,975.5,499.7
11052.1,973.2,498.6
11056.0,977.6,500.8
11058.1,975.9,499.9
11062.0,976.9,500.5
11064.1,975.0,499.5
11068.0,977.2,500.6
11070.1,973.6,498.8
11074.0,977.3,500.7
11078.1,974.9,499.4
11082.1,976.3,500.2
11086.0,976.6,500.3
11088.1,976.7,500.4
11092.0,975.6,499.8
11094.0,976.0,500.0
11096.1,975.3,499.6
11100.0,977.2,500.6
11102.0,974.4,499.2
11104.1,976.3,500.2
11108.0,976.6,500.3
11110.1,975.8,499.9
11114.1,975.7,499.9
11118.0,976.5,500.2
11120.0,976.3,500.1
11122.0,974.6,499.3
11124.0,978.9,501.5
11126.1,975.1,499.5
11130.1,976.6,500.3
11134.1,975.4,499.7
11138.0,976.6,500.3
11140.1,974.1,499.0
11144.1,976.8,500.4
11148.1,974.6,499.3
11152.0,977.0,500.5
11154.0,975.1,499.5
11156.0,977.2,500.6
11158.0,976.2,500.1
11160.1,975.8,499.9
